"","Age","Gender","Kids","Education","WorkStatus","AnnIncome","Occupation","TenureY","TenureM","CommSize","Country","Marital","Sons","Daughters","DP1","DP2","DP3","DP4","DP5","AIP1","AIP2","AIP3","AIP4","AIP5","AIP6","AIP7","AIP8","AIP9","AIP10","AIP11","AIP12","AIP13","AIP14","AIP15","GP1","GP2","GP3","GP4","GP5","GP6","GP7","GP8","GP9","GP10","GP11","GP12","GP13","GP14","GP15","GP16","GP17","GP18","GP19","GP20","SWLS1","SWLS2","SWLS3","SWLS4","SWLS5","SelfP","OthersP","DPMean","AIPMean","GPMean","SWLSMean"
"3902",55,"Male","Yes","ltuni","full-time",25000,"",4,0,"Small Town","United States","Married",0,2,4,4,4,3,3,1,1,5,1,2,1,2,3,2,3,3,2,3,2,3,3,3,3,3,1,4,3,3,4,2,2,4,1,2,3,5,3,4,3,4,3,4,4,4,2,"yes","yes",3.6,2,3,3.4
"3903",20,"Male","No","ltuni","student",10000,"",0,0,"Large Town","United States","Single",0,0,4,3,5,3,3,1,1,1,2,1,2,2,3,1,3,3,2,2,2,1,3,2,2,1,3,2,3,4,4,2,2,3,1,2,3,3,2,3,3,2,3,4,4,3,4,"yes","no",3.6,2,2.5,3.6
"3904",32,"Male","No","ltuni","unemployed",25000,"",0,3,"Village","United States","Single",0,0,5,5,3,5,5,4,3,4,5,5,4,5,5,5,5,4,3,4,3,5,5,4,4,5,3,3,5,3,5,4,4,5,4,3,5,5,5,5,5,5,2,2,2,2,2,"yes","yes",4.6,4,4.35,2
"3905",37,"Male","Yes","ltuni","full-time",35000,"",7,2,"Village","United States","Single",1,0,4,3,4,2,2,1,2,5,3,2,2,3,3,2,2,4,4,2,5,2,2,3,5,3,2,3,4,4,3,3,4,3,1,5,4,5,3,2,2,2,1,2,2,2,1,"yes","yes",3,3,3.15,1.6
"3906",25,"Female","No","deg","student",10000,"",4,0,"Small Town","United States","Single",0,0,2,4,3,3,3,2,4,4,4,4,1,5,4,3,4,2,5,3,4,3,3,2,2,5,4,4,5,2,5,3,4,5,2,3,4,3,4,5,5,4,2,3,1,3,1,"yes","yes",3,3,3.7,2
"3907",24,"Male","No","deg","unemployed",15000,"",0,0,"Village","United States","Single",0,0,3,4,4,4,3,1,3,4,4,3,4,4,4,3,3,3,4,3,4,3,4,3,3,4,2,3,4,4,4,3,4,4,3,2,4,3,3,4,5,3,2,2,2,2,3,"yes","yes",3.6,3,3.45,2.2
"3908",32,"Male","No","ltuni","full-time",150000,"",2,5,"Village","United States","Married",0,0,5,5,5,3,3,1,1,1,1,5,1,3,5,2,5,3,1,1,2,2,5,1,1,5,5,2,5,4,5,1,1,5,5,3,5,4,3,5,5,5,5,5,4,4,1,"yes","yes",4.2,2,3.75,3.8
"3909",28,"Male","No","deg","full-time",67500,"",6,0,"Village","United States","Single",0,0,3,1,1,1,1,2,2,2,4,1,3,3,2,1,3,2,2,2,3,3,3,2,2,3,2,2,3,2,3,3,2,3,3,3,2,3,3,3,2,3,1,1,1,1,2,"yes","yes",1.4,2,2.6,1.2
"3910",28,"Female","No","deg","unemployed",NA,"",0,0,"Village","United States","Single",0,0,3,5,5,4,4,2,3,2,4,4,4,5,4,2,2,2,4,2,4,4,4,1,3,5,4,2,4,5,4,1,4,4,2,4,5,4,4,5,3,5,1,4,2,2,2,"yes","yes",4.2,3,3.65,2.2
"3911",16,"Male","No","high","student",NA,"",0,0,"Small Town","United States","Single",0,0,3,4,3,2,2,2,3,5,3,2,1,4,3,1,2,4,5,4,4,1,4,2,4,2,1,5,4,3,4,1,4,4,3,5,3,4,3,2,3,4,4,5,5,4,5,"yes","yes",2.8,3,3.25,4.6
"3912",19,"Female","No","ltuni","student",NA,"",NA,0,"Small Town","United States","Single",0,0,4,4,4,3,3,3,2,5,3,2,1,3,5,2,3,3,3,4,2,1,3,1,3,3,4,4,2,4,3,2,4,2,3,4,4,4,3,3,3,3,3,3,4,4,2,"no","no",3.6,3,3.1,3.2
"3913",67,"Female","Yes","phd","full-time",150000,"",0,0,"Rural/Country","United States","Widowed",1,0,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,4,3,3,2,2,2,2,3,3,2,2,2,2,3,1,2,3,3,2,3,3,2,2,2,3,4,3,4,4,4,"no","no",2,2,2.35,3.8
"3914",45,"Female","No","dip","part-time",25000,"",10,5,"Village","United States","Single",0,0,2,3,3,2,2,2,1,5,1,5,4,1,4,5,3,2,1,5,1,3,3,1,3,2,4,2,4,3,4,1,1,4,3,2,4,2,2,5,5,5,1,1,1,1,1,"yes","yes",2.4,3,3,1
"3915",24,"Male","No","ma","full-time",45000,"",2,0,"Large Town","United States","Single",0,0,4,4,4,3,3,4,3,2,2,4,4,4,4,2,4,5,3,4,4,4,4,2,3,5,5,4,3,4,4,1,3,4,4,4,4,4,3,4,5,4,2,4,3,2,1,"yes","yes",3.6,4,3.7,2.4
"3916",25,"Male","No","deg","unemployed",10000,"",0,0,"Large Town","United States","Single",0,0,5,5,4,4,4,2,3,5,4,4,4,5,5,3,4,4,4,4,4,3,3,3,4,5,5,4,3,4,4,4,4,4,4,4,5,4,4,4,5,4,2,2,3,3,2,"yes","yes",4.4,4,4.05,2.4
"3917",28,"Male","No","phd","student",25000,"",3,10,"Village","United States","Married",0,0,4,4,3,3,3,2,2,4,5,4,2,2,1,2,3,2,3,2,5,3,5,2,2,4,4,4,4,2,5,1,2,4,1,1,2,4,3,4,3,5,4,5,5,5,4,"yes","no",3.4,3,3.1,4.6
"3918",55,"Female","No","deg","part-time",35000,"",3,0,"Large Town","United States","Widowed",0,0,2,1,2,1,1,1,1,5,3,3,4,2,3,1,2,1,2,5,1,5,4,1,1,5,3,2,4,1,4,1,1,3,1,4,3,5,2,3,2,5,4,4,4,4,4,"yes","no",1.4,3,2.75,4
"3919",22,"Female","No","dip","full-time",25000,"",3,0,"Small Town","United States","Single",0,0,2,3,3,3,3,3,4,4,4,3,2,3,3,2,3,3,2,4,4,4,4,2,2,2,4,4,3,3,3,2,3,3,4,3,3,2,2,3,3,3,3,3,3,4,2,"yes","yes",2.8,3,2.9,3
"3920",32,"Female","No","dip","full-time",25000,"",1,10,"Small Town","United States","Separated",0,0,3,3,4,3,3,1,1,5,2,2,1,4,3,2,3,5,3,3,2,3,4,1,3,2,3,2,4,4,4,2,3,4,2,3,3,2,3,4,4,4,1,3,3,2,1,"yes","no",3.2,3,3.05,2
"3921",24,"Male","No","deg","student",NA,"",0,0,"Village","United States","Single",0,0,3,4,3,2,2,1,2,4,4,4,1,5,4,4,4,3,5,2,2,1,3,1,2,5,3,2,1,3,4,4,3,4,1,3,3,1,3,2,4,3,4,5,4,5,4,"yes","yes",2.8,3,2.75,4.4
"3922",32,"Male","No","ma","full-time",87500,"",3,0,"Small Town","United States","Single",0,0,3,3,2,2,2,2,1,2,1,2,1,1,2,4,3,4,2,2,1,2,3,2,4,5,2,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,"yes","no",2.4,2,2.9,2.8
"3923",32,"Male","Yes","deg","full-time",55000,"",3,0,"Rural/Country","United States","Married",1,0,3,4,5,2,2,1,1,4,2,3,1,3,3,1,2,4,2,4,2,1,1,1,5,2,2,4,1,3,2,1,4,3,1,3,3,4,2,1,3,3,5,5,5,5,4,"yes","yes",3.2,2,2.45,4.8
"3924",67,"Female","Yes","ltuni","full-time",35000,"",6,0,"Rural/Country","United States","Divorced",1,1,2,3,3,3,3,2,1,5,1,2,1,1,5,4,3,3,1,4,1,3,3,1,2,2,1,2,2,3,2,1,5,1,3,2,4,1,1,4,3,3,1,2,2,1,4,"yes","no",2.8,2,2.3,2
"3925",28,"Male","No","ma","part-time",15000,"",0,3,"Village","United States","Single",0,0,5,5,4,3,3,1,1,2,4,3,5,2,3,3,4,2,2,3,3,4,4,2,3,4,2,3,5,3,4,4,4,4,2,3,3,4,4,4,5,3,2,2,2,2,2,"yes","no",4,3,3.5,2
"3926",45,"Male","Yes","lthigh","full-time",150000,"",0,0,"Large Town","United States","Married",1,2,2,2,2,2,2,1,2,5,4,3,3,4,3,4,4,4,3,3,3,4,4,2,4,4,2,2,4,3,4,3,4,3,2,3,4,4,4,3,4,3,4,4,4,4,4,"yes","yes",2,3,3.3,4
"3927",45,"Male","No","phd","full-time",67500,"",0,0,"Small Town","United States","Single",0,0,5,4,4,4,4,4,5,4,5,4,5,5,5,5,4,5,1,4,5,5,4,4,4,5,4,3,5,5,5,5,1,4,4,4,5,2,3,5,1,5,2,2,2,3,2,"yes","yes",4.2,4,3.9,2.2
"3928",67,"Female","No","ma","retired",55000,"",1,0,"Large Town","United States","",0,0,3,3,4,1,1,1,3,5,4,3,2,3,4,3,4,3,5,3,4,3,3,3,3,2,3,2,2,3,2,2,4,3,3,2,4,5,3,5,2,4,4,5,5,5,4,"no","no",2.4,3,3,4.6
"3929",37,"Male","Yes","deg","full-time",87500,"",1,0,"Village","United States","Married",2,2,3,4,1,2,1,2,2,3,3,3,4,3,5,4,4,3,3,5,3,3,4,3,5,5,3,3,4,3,4,5,4,5,3,3,5,5,4,5,4,5,2,3,1,2,1,"yes","yes",2.2,3,4.1,1.8
"3930",28,"Male","No","phd","full-time",55000,"",0,1,"Small Town","United States","Single",0,0,2,1,2,1,1,2,1,5,3,1,1,3,3,1,3,3,2,4,2,3,3,1,3,2,2,3,2,3,3,1,2,4,3,2,3,5,2,2,2,5,4,4,4,4,3,"yes","no",1.4,2,2.65,3.8
"3931",37,"Female","No","phd","full-time",NA,"",4,0,"Small Town","United States","Married",0,0,4,3,3,3,2,2,3,5,3,3,4,3,4,3,3,2,3,3,4,3,4,3,3,4,3,3,3,4,2,3,3,4,1,3,4,3,3,4,3,4,3,3,4,4,3,"yes","no",3,3,3.2,3.4
"3932",25,"Female","No","deg","full-time",35000,"",2,0,"Small Town","United States","Single",0,0,4,3,5,4,4,1,1,5,2,3,4,2,4,2,2,5,3,5,2,4,4,2,5,5,2,4,5,5,4,1,4,5,3,4,4,5,5,4,4,5,5,5,5,5,5,"yes","yes",4,3,4,5
"3933",28,"Male","No","ltuni","part-time",15000,"",1,0,"Small Town","United States","Single",0,0,3,2,4,4,5,5,5,5,5,5,2,5,5,5,5,5,4,5,5,4,4,4,5,5,4,1,4,4,4,3,4,4,4,4,4,5,5,5,4,4,3,3,3,3,2,"yes","yes",3.6,5,4.05,2.8
"3934",22,"Male","No","deg","student",NA,"",2,0,"Village","United States","Single",0,0,3,3,2,1,1,2,1,5,2,2,1,3,3,1,2,3,1,3,1,3,4,2,5,1,1,2,4,4,4,1,2,4,4,3,3,3,2,3,4,3,4,5,4,5,3,"yes","yes",2,2,2.95,4.2
"3935",23,"Female","No","deg","student",15000,"",1,0,"Village","United States","Single",0,0,4,2,3,1,1,1,1,2,2,2,3,3,3,1,4,3,2,3,2,1,4,3,4,3,4,3,4,4,4,4,4,4,2,3,3,4,4,4,3,4,4,4,3,4,3,"yes","no",2.2,2,3.6,3.6
"3936",32,"Male","No","deg","full-time",55000,"",1,3,"Small Town","United States","Single",0,0,4,4,4,3,4,4,2,3,3,2,3,4,4,2,2,5,3,5,3,4,4,3,4,3,3,4,3,4,3,2,3,3,3,4,4,4,4,3,5,4,3,3,4,3,3,"yes","yes",3.8,3,3.5,3.2
"3937",28,"Female","No","ma","part-time",25000,"",2,6,"Small Town","United States","Single",0,0,4,4,4,3,3,2,3,1,5,2,3,5,3,2,4,2,4,3,5,4,4,3,3,5,4,3,4,4,5,3,2,5,3,4,4,3,4,4,5,3,4,4,4,3,3,"yes","yes",3.6,3,3.75,3.6
"3938",37,"Male","No","deg","student",10000,"",1,0,"Village","United States","Single",0,0,5,5,4,5,5,3,3,4,5,5,5,3,5,5,3,1,5,2,3,5,5,3,4,5,2,3,5,5,5,4,4,5,3,3,5,3,4,5,3,5,1,1,1,1,1,"yes","",4.8,4,4.05,1
"3939",55,"Male","Yes","ma","full-time",87500,"",NA,0,"Medium-Sized","United States","Married",1,0,3,2,2,2,2,1,2,4,3,3,3,3,3,3,3,2,3,2,2,3,4,1,3,1,2,1,2,2,3,2,4,5,2,2,4,3,3,3,3,3,4,4,3,4,2,"yes","",2.2,3,2.65,3.4
"3940",28,"Male","No","ltuni","full-time",25000,"",0,6,"Village","United States","Single",0,0,5,5,3,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,4,5,5,5,1,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,1,2,2,2,1,"yes","yes",4.6,5,4.55,1.6
"3941",32,"Female","No","ma","part-time",25000,"",7,0,"Small Town","United States","Single",0,0,3,3,4,3,3,2,4,5,5,5,3,3,4,3,3,3,5,4,4,4,4,2,3,5,4,4,5,4,4,3,3,4,3,4,4,4,4,5,4,5,2,3,4,3,2,"yes","yes",3.2,4,3.9,2.8
"3942",55,"Male","No","","retired",67500,"",5,0,"Medium-Sized","United States","Married",0,0,1,1,1,1,1,1,1,3,4,3,1,3,3,1,3,1,3,3,3,1,3,1,2,3,2,1,3,2,4,1,4,3,1,2,3,4,1,3,2,2,5,5,5,5,1,"yes","yes",1,2,2.35,4.2
"3943",25,"Male","No","dip","full-time",150000,"",3,0,"Village","United States","Single",0,0,3,2,4,3,3,1,1,1,3,3,4,2,3,1,2,1,1,1,1,4,3,2,1,4,4,3,4,4,5,1,3,5,1,1,2,4,2,3,3,4,3,3,3,3,2,"yes","no",3,2,2.95,2.8
"3944",24,"Female","No","ltuni","student",67500,"",2,0,"Village","United States","Married",0,0,4,3,2,3,3,1,3,3,5,2,5,5,3,1,5,4,5,2,5,5,5,3,5,5,5,4,3,3,4,3,5,5,1,2,3,4,1,3,5,5,5,5,5,3,5,"yes","yes",3,4,3.7,4.6
"3945",55,"Male","No","deg","part-time",NA,"",0,0,"Village","United States","Married",0,0,4,4,3,2,2,4,1,3,3,4,5,5,5,2,3,4,3,3,2,4,4,3,4,1,4,2,4,3,5,5,3,5,3,4,5,5,5,4,5,4,3,2,3,5,4,"yes","yes",3,3,3.9,3.4
"3946",45,"Male","Yes","deg","part-time",67500,"",4,0,"Village","United States","Married",1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,1,5,4,4,5,5,5,5,5,5,5,5,5,1,1,1,1,2,"yes","yes",5,5,4.4,1.2
"3947",23,"Male","No","deg","student",15000,"",1,0,"Large Town","United States","Single",0,0,3,3,2,3,3,2,3,2,3,3,4,3,3,3,3,4,3,2,2,3,3,2,4,3,3,3,2,3,3,2,4,2,2,3,4,2,2,3,2,3,3,3,3,3,2,"yes","no",2.8,3,2.75,2.8
"3948",55,"Female","Yes","ma","full-time",55000,"",0,0,"Small Town","United States","Divorced",0,3,4,4,4,3,3,3,2,5,4,4,3,3,3,3,3,3,3,4,3,3,4,3,3,1,4,3,5,4,4,3,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,"yes","yes",3.6,3,3.6,4
"3949",67,"Female","Yes","ma","full-time",67500,"",6,0,"Rural/Country","United States","Divorced",1,1,3,5,3,4,4,1,4,5,5,5,3,4,4,5,5,1,5,2,4,5,4,1,1,3,2,1,5,3,4,5,4,5,4,2,4,2,2,5,5,4,4,4,5,3,1,"yes","yes",3.8,4,3.3,3.4
"3950",32,"Female","Yes","ma","full-time",87500,"",3,0,"Large Town","United States","Married",1,1,3,2,3,2,3,4,3,3,2,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"yes","no",2.6,3,3,3
"3951",28,"Female","Yes","ltuni","full-time",35000,"",5,5,"Large Town","United States","Married",1,0,5,4,4,2,2,1,1,2,3,4,4,3,4,4,4,4,4,2,4,3,4,1,2,3,4,3,3,3,4,2,4,4,1,3,5,5,3,5,5,2,4,4,4,2,2,"yes","no",3.4,3,3.3,3.2
"3952",45,"Female","Yes","phd","part-time",67500,"",0,7,"Large Town","United States","Married",5,0,3,3,3,3,3,4,4,4,4,5,3,4,5,5,5,3,5,3,5,5,5,3,4,2,5,3,5,5,5,4,2,4,4,4,4,3,3,5,5,4,3,2,3,2,2,"yes","yes",3,4,3.95,2.4
"3953",45,"Male","Yes","lthigh","unemployed",25000,"",0,0,"Village","United States","Single",2,0,5,5,5,5,5,4,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,3,4,4,3,4,3,5,5,5,5,5,4,4,4,3,5,5,5,1,1,1,1,1,1,"yes","yes",5,5,4.1,1
"3954",37,"Male","Yes","phd","full-time",87500,"",0,0,"Village","United States","Married",1,1,5,5,5,5,5,5,1,5,3,5,5,5,5,4,5,4,2,5,3,5,5,5,4,3,5,2,5,4,5,5,4,5,5,4,5,5,5,5,5,5,1,4,1,1,1,"yes","yes",5,4,4.55,1.6
"3955",32,"Male","No","deg","student",25000,"",1,0,"Small Town","United States","Single",0,0,4,4,4,3,3,2,2,4,4,4,4,3,4,4,5,3,4,3,2,4,3,2,4,4,4,3,3,4,5,3,4,4,4,4,4,4,2,4,4,4,3,4,4,3,3,"yes","yes",3.6,3,3.65,3.4
"3956",55,"Female","Yes","phd","part-time",25000,"",2,0,"Large Town","United States","Divorced",0,1,2,3,3,3,2,2,2,1,2,4,3,3,4,3,3,1,5,3,2,5,5,1,2,1,5,2,3,4,5,3,4,5,4,3,4,5,5,5,5,5,4,4,4,4,3,"yes","yes",2.6,3,3.8,3.8
"3957",37,"Male","Yes","deg","full-time",150000,"",1,0,"Village","United States","Married",0,2,4,5,4,5,5,1,3,2,4,5,5,4,5,5,5,3,3,2,3,3,5,2,3,5,3,2,5,4,5,4,4,5,2,2,5,5,5,5,5,5,3,3,3,3,2,"yes","yes",4.6,4,4.05,2.8
"3958",28,"Female","No","ma","student",25000,"",3,0,"Village","United States","Single",0,0,3,2,4,4,4,1,1,1,1,3,1,1,2,2,2,4,1,4,1,3,2,2,1,1,3,2,3,4,3,1,1,4,3,2,3,3,2,2,3,3,4,4,4,4,4,"yes","no",3.4,2,2.4,4
"3959",32,"Female","No","ma","part-time",25000,"",0,4,"Village","United States","Single",0,0,4,4,4,3,2,2,2,2,3,4,2,2,3,1,3,5,2,4,3,5,5,3,4,3,5,4,3,4,4,3,3,4,4,4,4,5,5,5,5,5,3,5,2,2,1,"yes","no",3.4,3,4.1,2.6
"3960",45,"Female","Yes","phd","full-time",150000,"",13,0,"Rural/Country","United States","Divorced",1,0,2,2,2,2,2,1,1,5,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,3,1,5,1,1,1,1,1,1,1,1,1,4,4,4,4,3,"no","no",2,2,1.6,3.8
"3961",45,"Male","No","ma","full-time",35000,"",2,0,"Village","United States","Single",0,0,4,4,3,3,3,2,1,5,2,3,4,1,5,2,3,4,2,4,1,4,5,4,5,1,4,4,3,3,4,1,4,5,4,4,4,5,5,5,5,4,3,3,3,2,1,"yes","no",3.4,3,3.95,2.4
"3962",67,"Male","No","deg","retired",NA,"",0,0,"Large Town","United States","Married",0,0,4,3,4,3,3,1,2,5,3,2,2,2,3,3,3,2,4,4,2,4,4,2,3,4,2,3,2,4,4,2,2,3,2,1,4,3,3,4,3,3,3,3,3,3,4,"yes","yes",3.4,3,2.9,3.2
"3963",45,"Female","Yes","phd","full-time",150000,"",7,1,"Village","United States","Married",2,0,2,1,2,2,2,2,1,2,2,2,1,3,3,2,4,2,1,2,2,2,4,3,1,1,5,3,4,3,3,2,3,4,3,3,3,3,3,4,4,5,3,3,4,4,3,"yes","yes",1.8,2,3.2,3.4
"3964",28,"Female","No","deg","full-time",67500,"",5,1,"Small Town","United States","Married",0,0,4,3,3,2,2,1,3,3,4,2,2,4,3,3,3,3,3,3,4,3,3,2,2,3,4,3,3,4,4,2,4,4,4,3,4,4,3,4,4,4,5,5,4,5,4,"yes","yes",2.8,3,3.4,4.6
"3965",45,"Male","Yes","phd","full-time",150000,"",5,7,"Rural/Country","United States","Married",1,1,3,2,3,2,2,1,1,2,2,2,1,2,2,2,3,4,2,4,2,1,3,1,2,2,3,3,2,4,2,3,2,3,2,3,2,3,2,2,3,3,4,4,3,4,4,"no","no",2.4,2,2.5,3.8
"3966",67,"Female","Yes","ma","retired",25000,"",0,0,"Small Town","United States","Divorced",0,2,3,3,2,3,3,1,3,5,5,3,2,3,4,3,4,3,5,4,5,2,4,1,2,4,2,1,4,3,3,4,3,4,5,2,3,1,2,2,4,4,4,4,5,5,2,"yes","yes",2.8,3,2.9,4
"3967",45,"Female","Yes","deg","full-time",10000,"",0,0,"Small Town","United States","Married",0,1,5,4,4,2,2,3,3,3,5,2,3,4,4,2,5,3,4,3,5,5,5,5,3,1,1,3,5,4,5,5,3,4,4,4,4,4,3,5,4,4,3,3,3,3,1,"yes","yes",3.4,4,3.8,2.6
"3968",45,"Female","Yes","ma","unemployed",150000,"",1,0,"Small Town","United States","Married",0,1,1,2,2,1,1,1,1,3,1,1,2,1,1,1,1,1,2,1,2,2,2,1,1,3,5,3,2,1,2,1,1,3,1,2,2,1,1,2,1,3,5,5,5,5,3,"no","no",1.4,1,1.9,4.6
"3969",28,"Male","No","ma","full-time",87500,"",2,0,"Village","United States","Single",0,0,4,4,4,2,2,1,1,1,1,1,3,2,1,2,2,4,1,1,1,4,2,2,2,4,1,1,3,3,3,1,5,2,1,2,2,2,2,1,5,1,3,2,2,2,1,"yes","yes",3.2,2,2.25,2
"3970",37,"Female","Yes","ma","full-time",87500,"",6,5,"Village","United States","Married",1,0,2,2,1,1,1,1,2,2,3,2,1,1,3,2,3,1,2,3,2,3,2,1,2,3,1,2,1,2,2,2,4,2,3,1,2,3,2,3,2,1,4,3,4,4,3,"no","no",1.4,2,2.05,3.6
"3971",45,"Female","No","phd","unemployed",NA,"",0,0,"Medium-Sized","United States","Married",0,0,3,3,4,3,3,1,3,5,3,3,1,3,3,2,3,3,3,4,3,3,3,2,3,1,3,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,"yes","yes",3.2,3,3.1,3.8
"3972",45,"Male","No","ma","full-time",87500,"",1,9,"Small Town","United States","Married",0,0,3,3,3,3,3,2,2,2,3,2,3,3,4,2,3,3,4,3,2,3,3,2,2,2,3,3,3,3,3,2,2,3,2,2,3,4,4,3,4,3,2,4,2,3,2,"no","yes",3,3,2.8,2.6
"3973",37,"Female","Yes","ma","part-time",55000,"",0,3,"Large Town","United States","Married",1,1,3,4,2,2,2,1,2,5,4,3,1,3,3,2,3,2,4,2,3,3,3,2,2,5,1,2,2,4,3,2,4,4,3,1,4,3,3,4,4,5,4,3,4,5,1,"yes","yes",2.6,3,3.05,3.4
"3974",55,"Female","No","phd","full-time",87500,"",8,0,"Village","United States","Married",0,0,2,3,2,2,2,2,1,5,2,3,1,1,1,1,2,3,3,4,1,3,4,1,1,1,3,2,3,3,3,1,3,3,4,2,5,4,3,3,3,4,4,3,3,3,2,"yes","no",2.2,2,2.8,3
"3975",55,"Female","No","deg","full-time",45000,"",5,7,"Village","United States","Married",0,0,2,3,2,2,2,4,2,5,3,2,4,2,3,2,2,2,3,3,4,4,3,2,3,4,4,2,4,3,4,3,4,3,5,3,3,5,4,2,2,2,3,4,4,4,5,"yes","no",2.2,3,3.25,4
"3976",55,"Male","Yes","phd","part-time",35000,"",10,0,"Large Town","United States","Married",1,1,2,2,2,2,2,2,3,3,4,3,1,3,3,1,2,2,4,2,2,3,3,2,2,2,4,2,4,2,4,3,2,5,3,3,4,4,2,3,2,2,4,4,4,4,4,"yes","yes",2,3,2.9,4
"3977",45,"Male","Yes","ltuni","unemployed",10000,"",0,0,"Small Town","United States","Married",0,1,3,3,3,2,2,3,1,2,2,3,1,2,2,2,2,2,3,4,2,3,2,2,3,2,1,2,2,3,3,1,3,2,3,3,3,4,3,3,2,3,2,2,2,2,2,"yes","yes",2.6,2,2.5,2
"3978",28,"Male","No","deg","full-time",87500,"",3,0,"Village","United States","Separated",0,0,3,2,2,2,3,4,2,5,4,3,2,2,3,4,4,5,4,5,3,3,3,1,4,5,4,4,3,4,4,2,2,3,4,4,4,4,2,4,4,4,4,3,5,4,5,"yes","yes",2.4,4,3.45,4.2
"3979",67,"Male","No","phd","full-time",150000,"",NA,0,"Small Town","United States","Married",0,0,4,4,4,3,3,4,2,3,3,2,4,3,4,3,3,2,3,2,3,3,4,3,3,3,3,3,4,4,2,2,3,4,4,3,4,4,4,3,4,2,4,4,5,5,4,"yes","yes",3.6,3,3.3,4.4
"3980",32,"Female","Yes","phd","full-time",67500,"",0,4,"Large Town","United States","Married",1,1,4,2,3,2,2,1,1,3,2,2,1,3,5,1,4,1,2,2,1,2,3,1,2,5,2,3,3,4,4,2,3,3,1,2,4,3,2,3,3,2,4,4,4,3,3,"yes","no",2.6,2,2.75,3.6
"3981",19,"Female","No","ltuni","",NA,"",0,0,"","United States","Single",0,0,5,5,2,4,5,3,5,5,5,5,3,5,4,5,5,4,5,4,5,5,5,4,5,5,5,5,5,3,5,5,4,5,4,5,5,5,5,5,5,5,1,4,4,2,4,"yes","yes",4.2,5,4.75,3
"3982",20,"Male","No","ltuni","student",NA,"",0,0,"Medium-Sized","United States","Single",0,0,2,4,2,1,1,1,2,3,5,3,3,2,4,3,3,2,3,3,3,5,5,2,4,5,4,3,5,3,5,4,4,4,1,5,4,2,3,4,2,5,5,5,5,5,2,"yes","no",2,3,3.7,4.4
"3983",37,"Male","No","phd","full-time",150000,"",8,0,"Small Town","United States","Married",0,0,3,2,2,1,1,1,1,3,2,3,5,1,3,3,4,2,2,3,2,4,3,1,1,3,2,2,3,2,4,1,3,4,1,2,4,3,1,5,3,4,2,4,4,4,3,"yes","no",1.8,3,2.6,3.4
"3984",37,"Male","No","phd","full-time",150000,"",8,0,"Small Town","United States","Married",0,0,2,1,2,1,1,1,1,4,1,4,5,1,3,3,3,2,2,3,2,3,3,1,1,3,1,2,2,3,4,1,2,3,1,2,3,2,1,5,2,3,3,4,4,4,3,"yes","no",1.4,3,2.25,3.6
"3985",32,"Female","No","phd","full-time",55000,"",2,0,"Medium-Sized","United States","Married",0,0,4,5,5,2,2,1,3,3,5,1,1,1,3,1,2,4,4,3,5,1,3,3,1,5,4,4,3,5,4,4,5,3,1,2,3,5,3,2,1,1,3,3,3,4,1,"no","no",3.6,3,3.1,2.8
"3986",28,"Female","No","phd","full-time",87500,"",2,0,"Small Town","United States","Single",0,0,3,2,2,2,2,3,2,5,2,4,2,2,4,3,3,2,2,3,2,2,4,2,2,2,4,4,3,4,4,2,2,4,4,4,4,2,3,3,3,3,3,3,3,2,1,"yes","yes",2.2,3,3.15,2.4
"3987",67,"Female","No","ma","unemployed",10000,"",NA,0,"Large Town","United States","Married",0,0,3,4,1,1,1,1,1,2,2,2,1,1,2,1,3,3,1,3,1,2,3,1,3,1,2,1,2,3,4,1,5,3,1,1,4,2,3,3,3,4,4,3,3,4,3,"yes","no",2,2,2.5,3.4
"3988",67,"Female","Yes","ma","part-time",NA,"",NA,0,"Large Town","United States","Married",1,1,4,3,2,2,3,2,4,1,5,5,4,4,4,4,5,3,4,2,5,2,2,2,2,5,3,4,3,3,4,2,2,4,3,3,3,2,2,3,3,3,1,1,3,3,3,"yes","no",2.8,4,2.9,2.2
"3989",45,"Male","No","deg","part-time",25000,"",6,0,"Rural/Country","United States","Single",0,0,2,3,3,3,3,1,1,3,3,2,3,3,3,2,3,2,2,2,3,3,3,2,2,3,3,2,3,3,3,2,3,3,2,3,3,3,3,3,3,3,1,1,1,1,1,"yes","yes",2.8,2,2.75,1
